"X","X_id","genre"
87460,"ObjectId(5714dec425ac0d8aee395a8b)","Heavy metal music"
87461,"ObjectId(5714dec425ac0d8aee395a8c)","Heavy metal music"
87462,"ObjectId(5714dec425ac0d8aee395a8d)","Heavy metal music"
87463,"ObjectId(5714dec425ac0d8aee395a8e)","Heavy metal music"
87466,"ObjectId(5714dec425ac0d8aee395a91)","Heavy metal music"
87467,"ObjectId(5714dec425ac0d8aee395a92)","Heavy metal music"
87468,"ObjectId(5714dec425ac0d8aee395a93)","Heavy metal music"
87469,"ObjectId(5714dec425ac0d8aee395a94)","Heavy metal music"
98943,"ObjectId(5714dec525ac0d8aee398766)","Power metal"
98943,"ObjectId(5714dec525ac0d8aee398766)","Speed metal"
99032,"ObjectId(5714dec525ac0d8aee3987bf)","Power metal"
99032,"ObjectId(5714dec525ac0d8aee3987bf)","Speed metal"
107546,"ObjectId(5714dec525ac0d8aee39a901)","Thrash metal"
107558,"ObjectId(5714dec525ac0d8aee39a90d)","Thrash metal"
107584,"ObjectId(5714dec525ac0d8aee39a927)","Rap metal"
107584,"ObjectId(5714dec525ac0d8aee39a927)","Thrash metal"
107659,"ObjectId(5714dec525ac0d8aee39a972)","Thrash metal"
107668,"ObjectId(5714dec525ac0d8aee39a97b)","Thrash metal"
107671,"ObjectId(5714dec525ac0d8aee39a97e)","Thrash metal"
107678,"ObjectId(5714dec525ac0d8aee39a985)","Thrash metal"
107704,"ObjectId(5714dec525ac0d8aee39a99f)","Thrash metal"
107729,"ObjectId(5714dec525ac0d8aee39a9b8)","Heavy metal music"
113219,"ObjectId(5714dec525ac0d8aee39bf2a)","Heavy metal music"
113220,"ObjectId(5714dec525ac0d8aee39bf2b)","Thrash metal"
113220,"ObjectId(5714dec525ac0d8aee39bf2b)","Progressive metal"
113229,"ObjectId(5714dec525ac0d8aee39bf34)","Heavy metal music"
113231,"ObjectId(5714dec525ac0d8aee39bf36)","Thrash metal"
113231,"ObjectId(5714dec525ac0d8aee39bf36)","Groove metal"
113234,"ObjectId(5714dec525ac0d8aee39bf39)","Thrash metal"
113237,"ObjectId(5714dec525ac0d8aee39bf3c)","Thrash metal"
113237,"ObjectId(5714dec525ac0d8aee39bf3c)","Progressive metal"
