"X","X_id","genre"
784633,"ObjectId(5714ded225ac0d8aee43fd99)","Christian punk"
789625,"ObjectId(5714ded225ac0d8aee441119)","Post-punk"
789980,"ObjectId(5714ded225ac0d8aee44127c)","Post-punk"
808883,"ObjectId(5714ded325ac0d8aee445c47)","Hardcore punk"
808889,"ObjectId(5714ded325ac0d8aee445c4d)","Hardcore punk"
808891,"ObjectId(5714ded325ac0d8aee445c4f)","Hardcore punk"
821251,"ObjectId(5714ded325ac0d8aee448c97)","Post-punk"
833663,"ObjectId(5714ded325ac0d8aee44bd13)","Post-punk"
833966,"ObjectId(5714ded325ac0d8aee44be42)","Proto-punk"
833978,"ObjectId(5714ded325ac0d8aee44be4e)","Proto-punk"
833990,"ObjectId(5714ded325ac0d8aee44be5a)","Hardcore punk"
833990,"ObjectId(5714ded325ac0d8aee44be5a)","Proto-punk"
834057,"ObjectId(5714ded325ac0d8aee44be9d)","Proto-punk"
834154,"ObjectId(5714ded325ac0d8aee44befe)","Hardcore punk"
834154,"ObjectId(5714ded325ac0d8aee44befe)","Proto-punk"
834213,"ObjectId(5714ded325ac0d8aee44bf39)","Proto-punk"
834218,"ObjectId(5714ded325ac0d8aee44bf3e)","Proto-punk"
851529,"ObjectId(5714ded425ac0d8aee4502dd)","Post-punk revival"
851530,"ObjectId(5714ded425ac0d8aee4502de)","Post-punk revival"
851543,"ObjectId(5714ded425ac0d8aee4502eb)","Post-punk revival"
851546,"ObjectId(5714ded425ac0d8aee4502ee)","Post-punk revival"
851549,"ObjectId(5714ded425ac0d8aee4502f1)","Post-punk revival"
851561,"ObjectId(5714ded425ac0d8aee4502fd)","Post-punk revival"
851562,"ObjectId(5714ded425ac0d8aee4502fe)","Post-punk revival"
851568,"ObjectId(5714ded425ac0d8aee450304)","Post-punk revival"
851569,"ObjectId(5714ded425ac0d8aee450305)","Post-punk revival"
851601,"ObjectId(5714ded425ac0d8aee450325)","Post-punk revival"
851613,"ObjectId(5714ded425ac0d8aee450331)","Post-punk revival"
874685,"ObjectId(5714ded425ac0d8aee455d51)","Garage punk"
879873,"ObjectId(5714ded425ac0d8aee457195)","Hardcore punk"
879873,"ObjectId(5714ded425ac0d8aee457195)","Proto-punk"
879945,"ObjectId(5714ded425ac0d8aee4571dd)","Hardcore punk"
879945,"ObjectId(5714ded425ac0d8aee4571dd)","Proto-punk"
890690,"ObjectId(5714ded425ac0d8aee459bd6)","Garage punk"
890691,"ObjectId(5714ded425ac0d8aee459bd7)","Garage punk"
890692,"ObjectId(5714ded425ac0d8aee459bd8)","Garage punk"
890693,"ObjectId(5714ded425ac0d8aee459bd9)","Garage punk"
890694,"ObjectId(5714ded425ac0d8aee459bda)","Garage punk"
890695,"ObjectId(5714ded425ac0d8aee459bdb)","Garage punk"
890696,"ObjectId(5714ded425ac0d8aee459bdc)","Garage punk"
890697,"ObjectId(5714ded425ac0d8aee459bdd)","Garage punk"
890698,"ObjectId(5714ded425ac0d8aee459bde)","Garage punk"
890699,"ObjectId(5714ded425ac0d8aee459bdf)","Garage punk"
890700,"ObjectId(5714ded425ac0d8aee459be0)","Garage punk"
890701,"ObjectId(5714ded425ac0d8aee459be1)","Garage punk"
890702,"ObjectId(5714ded425ac0d8aee459be2)","Garage punk"
890703,"ObjectId(5714ded425ac0d8aee459be3)","Garage punk"
890704,"ObjectId(5714ded425ac0d8aee459be4)","Garage punk"
890718,"ObjectId(5714ded425ac0d8aee459bf2)","Garage punk"
890719,"ObjectId(5714ded425ac0d8aee459bf3)","Garage punk"
890720,"ObjectId(5714ded425ac0d8aee459bf4)","Garage punk"
890721,"ObjectId(5714ded425ac0d8aee459bf5)","Garage punk"
906067,"ObjectId(5714ded525ac0d8aee45d7e4)","Celtic punk"
906087,"ObjectId(5714ded525ac0d8aee45d7f8)","Celtic punk"
912864,"ObjectId(5714ded525ac0d8aee45f271)","Proto-punk"
920689,"ObjectId(5714ded525ac0d8aee461102)","Hardcore punk"
920689,"ObjectId(5714ded525ac0d8aee461102)","Proto-punk"
920799,"ObjectId(5714ded525ac0d8aee461170)","Hardcore punk"
920799,"ObjectId(5714ded525ac0d8aee461170)","Proto-punk"
926574,"ObjectId(5714ded525ac0d8aee4627ff)","Post-punk"
932193,"ObjectId(5714ded525ac0d8aee463df2)","Glam punk"
950751,"ObjectId(5714ded625ac0d8aee468670)","Proto-punk"
959581,"ObjectId(5714ded625ac0d8aee46a8ef)","Post-punk"
959589,"ObjectId(5714ded625ac0d8aee46a8f7)","Post-punk"
962295,"ObjectId(5714ded625ac0d8aee46b389)","Post-punk"
962301,"ObjectId(5714ded625ac0d8aee46b38f)","Post-punk"
962305,"ObjectId(5714ded625ac0d8aee46b393)","Post-punk"
962327,"ObjectId(5714ded625ac0d8aee46b3a9)","Post-punk"
962339,"ObjectId(5714ded625ac0d8aee46b3b5)","Post-punk"
962349,"ObjectId(5714ded625ac0d8aee46b3bf)","Post-punk"
962351,"ObjectId(5714ded625ac0d8aee46b3c1)","Post-punk"
962362,"ObjectId(5714ded625ac0d8aee46b3cc)","Post-punk"
962383,"ObjectId(5714ded625ac0d8aee46b3e1)","Post-punk"
962387,"ObjectId(5714ded625ac0d8aee46b3e5)","Post-punk"
962391,"ObjectId(5714ded625ac0d8aee46b3e9)","Post-punk"
962412,"ObjectId(5714ded625ac0d8aee46b3fe)","Post-punk"
962422,"ObjectId(5714ded625ac0d8aee46b408)","Post-punk"
962433,"ObjectId(5714ded625ac0d8aee46b413)","Post-punk"
962434,"ObjectId(5714ded625ac0d8aee46b414)","Post-punk"
962435,"ObjectId(5714ded625ac0d8aee46b415)","Post-punk"
