"X","X_id","genre"
16132,"ObjectId(5714dec325ac0d8aee3843eb)","Synthpop"
16696,"ObjectId(5714dec325ac0d8aee38461f)","Pop music"
17771,"ObjectId(5714dec325ac0d8aee384a52)","Traditional pop music"
20938,"ObjectId(5714dec325ac0d8aee3856b1)","Baroque pop"
20939,"ObjectId(5714dec325ac0d8aee3856b2)","Baroque pop"
20965,"ObjectId(5714dec325ac0d8aee3856cc)","Dance-pop"
20980,"ObjectId(5714dec325ac0d8aee3856db)","Electropop"
20984,"ObjectId(5714dec325ac0d8aee3856df)","Synthpop"
21008,"ObjectId(5714dec325ac0d8aee3856f7)","Pop music"
21119,"ObjectId(5714dec325ac0d8aee385766)","Pop music"
21947,"ObjectId(5714dec325ac0d8aee385aa2)","Pop music"
21954,"ObjectId(5714dec325ac0d8aee385aa9)","Pop music"
21956,"ObjectId(5714dec325ac0d8aee385aab)","Pop music"
21960,"ObjectId(5714dec325ac0d8aee385aaf)","Pop music"
21965,"ObjectId(5714dec325ac0d8aee385ab4)","Pop music"
21968,"ObjectId(5714dec325ac0d8aee385ab7)","Pop music"
21974,"ObjectId(5714dec325ac0d8aee385abd)","Pop music"
21975,"ObjectId(5714dec325ac0d8aee385abe)","Pop music"
21978,"ObjectId(5714dec325ac0d8aee385ac1)","Pop music"
21979,"ObjectId(5714dec325ac0d8aee385ac2)","Pop music"
21980,"ObjectId(5714dec325ac0d8aee385ac3)","Pop music"
21982,"ObjectId(5714dec325ac0d8aee385ac5)","Pop music"
21988,"ObjectId(5714dec325ac0d8aee385acb)","Pop music"
21994,"ObjectId(5714dec325ac0d8aee385ad1)","Pop music"
21996,"ObjectId(5714dec325ac0d8aee385ad3)","Pop music"
21996,"ObjectId(5714dec325ac0d8aee385ad3)","Electropop"
21997,"ObjectId(5714dec325ac0d8aee385ad4)","Pop music"
22036,"ObjectId(5714dec325ac0d8aee385afb)","Popmusik"
22037,"ObjectId(5714dec325ac0d8aee385afc)","Popmusik"
22040,"ObjectId(5714dec325ac0d8aee385aff)","Popmusik"
22052,"ObjectId(5714dec325ac0d8aee385b0b)","Popmusik"
22184,"ObjectId(5714dec325ac0d8aee385b8f)","Latin pop"
22184,"ObjectId(5714dec325ac0d8aee385b8f)","Dance-pop"
