"X","X_id","genre"
159120,"ObjectId(5714dec625ac0d8aee3a7271)","Memphis soul"
162453,"ObjectId(5714dec625ac0d8aee3a7f76)","Soul music"
162458,"ObjectId(5714dec625ac0d8aee3a7f7b)","Soul music"
162461,"ObjectId(5714dec625ac0d8aee3a7f7e)","Soul music"
162588,"ObjectId(5714dec625ac0d8aee3a7ffd)","Soul music"
164937,"ObjectId(5714dec625ac0d8aee3a892a)","Soul music"
166026,"ObjectId(5714dec625ac0d8aee3a8d6b)","Soul music"
166575,"ObjectId(5714dec625ac0d8aee3a8f90)","Soul music"
166578,"ObjectId(5714dec625ac0d8aee3a8f93)","Soul music"
166586,"ObjectId(5714dec625ac0d8aee3a8f9b)","Soul music"
166659,"ObjectId(5714dec625ac0d8aee3a8fe4)","Soul music"
166667,"ObjectId(5714dec625ac0d8aee3a8fec)","Soul music"
166677,"ObjectId(5714dec625ac0d8aee3a8ff6)","Soul music"
166681,"ObjectId(5714dec625ac0d8aee3a8ffa)","Soul music"
166715,"ObjectId(5714dec625ac0d8aee3a901c)","Soul music"
166756,"ObjectId(5714dec625ac0d8aee3a9045)","Soul music"
166760,"ObjectId(5714dec625ac0d8aee3a9049)","Soul music"
166791,"ObjectId(5714dec625ac0d8aee3a9068)","Soul music"
166805,"ObjectId(5714dec625ac0d8aee3a9076)","Soul music"
166806,"ObjectId(5714dec625ac0d8aee3a9077)","Soul music"
166813,"ObjectId(5714dec625ac0d8aee3a907e)","Soul music"
166819,"ObjectId(5714dec625ac0d8aee3a9084)","Soul music"
166824,"ObjectId(5714dec625ac0d8aee3a9089)","Soul music"
166836,"ObjectId(5714dec625ac0d8aee3a9095)","Soul music"
166841,"ObjectId(5714dec625ac0d8aee3a909a)","Soul music"
166857,"ObjectId(5714dec625ac0d8aee3a90aa)","Soul music"
166883,"ObjectId(5714dec625ac0d8aee3a90c4)","Soul music"
166890,"ObjectId(5714dec625ac0d8aee3a90cb)","Soul music"
166946,"ObjectId(5714dec625ac0d8aee3a9103)","Soul music"
167069,"ObjectId(5714dec625ac0d8aee3a917e)","Soul music"
167121,"ObjectId(5714dec625ac0d8aee3a91b2)","Soul music"
167194,"ObjectId(5714dec625ac0d8aee3a91fb)","Soul music"
167291,"ObjectId(5714dec625ac0d8aee3a925c)","Soul music"
168225,"ObjectId(5714dec625ac0d8aee3a9602)","Soul music"
168259,"ObjectId(5714dec625ac0d8aee3a9624)","Soul music"
168398,"ObjectId(5714dec625ac0d8aee3a96af)","Soul music"
168461,"ObjectId(5714dec625ac0d8aee3a96ee)","Soul music"
168542,"ObjectId(5714dec625ac0d8aee3a973f)","Soul music"
168554,"ObjectId(5714dec625ac0d8aee3a974b)","Soul music"
168572,"ObjectId(5714dec625ac0d8aee3a975d)","Soul music"
170421,"ObjectId(5714dec625ac0d8aee3a9e96)","Soul music"
170435,"ObjectId(5714dec625ac0d8aee3a9ea4)","Soul music"
172608,"ObjectId(5714dec625ac0d8aee3aa721)","Soul music"
172608,"ObjectId(5714dec625ac0d8aee3aa721)","Psychedelic soul"
172611,"ObjectId(5714dec625ac0d8aee3aa724)","Soul music"
172617,"ObjectId(5714dec625ac0d8aee3aa72a)","Soul music"
172621,"ObjectId(5714dec625ac0d8aee3aa72e)","Soul music"
172636,"ObjectId(5714dec625ac0d8aee3aa73d)","Soul music"
172644,"ObjectId(5714dec625ac0d8aee3aa745)","Soul music"
172654,"ObjectId(5714dec625ac0d8aee3aa74f)","Soul music"
172714,"ObjectId(5714dec625ac0d8aee3aa78b)","Soul music"
172716,"ObjectId(5714dec625ac0d8aee3aa78d)","Soul music"
172717,"ObjectId(5714dec625ac0d8aee3aa78e)","Soul music"
172721,"ObjectId(5714dec625ac0d8aee3aa792)","Soul music"
172724,"ObjectId(5714dec625ac0d8aee3aa795)","Soul music"
172733,"ObjectId(5714dec625ac0d8aee3aa79e)","Soul music"
172736,"ObjectId(5714dec625ac0d8aee3aa7a1)","Soul music"
172764,"ObjectId(5714dec625ac0d8aee3aa7bd)","Soul music"
172766,"ObjectId(5714dec625ac0d8aee3aa7bf)","Soul music"
172767,"ObjectId(5714dec625ac0d8aee3aa7c0)","Soul music"
172769,"ObjectId(5714dec625ac0d8aee3aa7c2)","Soul music"
172774,"ObjectId(5714dec625ac0d8aee3aa7c7)","Soul music"
172778,"ObjectId(5714dec625ac0d8aee3aa7cb)","Soul music"
172818,"ObjectId(5714dec625ac0d8aee3aa7f3)","Soul music"
172824,"ObjectId(5714dec625ac0d8aee3aa7f9)","Soul music"
172925,"ObjectId(5714dec625ac0d8aee3aa85e)","Soul music"
173426,"ObjectId(5714dec625ac0d8aee3aaa53)","Soul music"
173458,"ObjectId(5714dec625ac0d8aee3aaa73)","Soul music"
173475,"ObjectId(5714dec625ac0d8aee3aaa84)","Soul music"
173787,"ObjectId(5714dec625ac0d8aee3aabbc)","Soul music"
173820,"ObjectId(5714dec625ac0d8aee3aabdd)","Soul music"
176185,"ObjectId(5714dec625ac0d8aee3ab51a)","Soul music"
176196,"ObjectId(5714dec625ac0d8aee3ab525)","Psychedelic soul"
176203,"ObjectId(5714dec625ac0d8aee3ab52c)","Soul music"
176808,"ObjectId(5714dec625ac0d8aee3ab789)","Soul music"
179843,"ObjectId(5714dec625ac0d8aee3ac364)","Soul music"
180557,"ObjectId(5714dec625ac0d8aee3ac62e)","Soul music"
181862,"ObjectId(5714dec625ac0d8aee3acb47)","Soul music"
181863,"ObjectId(5714dec625ac0d8aee3acb48)","Soul music"
181877,"ObjectId(5714dec625ac0d8aee3acb56)","Soul music"
181880,"ObjectId(5714dec625ac0d8aee3acb59)","Soul music"
181889,"ObjectId(5714dec625ac0d8aee3acb62)","Soul music"
181896,"ObjectId(5714dec625ac0d8aee3acb69)","Soul music"
181908,"ObjectId(5714dec625ac0d8aee3acb75)","Soul music"
181924,"ObjectId(5714dec625ac0d8aee3acb85)","Soul music"
181925,"ObjectId(5714dec625ac0d8aee3acb86)","Soul music"
181926,"ObjectId(5714dec625ac0d8aee3acb87)","Soul music"
181929,"ObjectId(5714dec625ac0d8aee3acb8a)","Soul music"
182017,"ObjectId(5714dec625ac0d8aee3acbe2)","Soul music"
