"X","X_id","genre"
152096,"ObjectId(5714dec625ac0d8aee3a5701)","Blues"
152099,"ObjectId(5714dec625ac0d8aee3a5704)","Blues"
152102,"ObjectId(5714dec625ac0d8aee3a5707)","Rhythm and blues"
152500,"ObjectId(5714dec625ac0d8aee3a5895)","Blues"
152568,"ObjectId(5714dec625ac0d8aee3a58d9)","Rhythm and blues"
152686,"ObjectId(5714dec625ac0d8aee3a594f)","Blues"
152710,"ObjectId(5714dec625ac0d8aee3a5967)","Blues"
153606,"ObjectId(5714dec625ac0d8aee3a5ce7)","Blues"
153608,"ObjectId(5714dec625ac0d8aee3a5ce9)","Blues"
153612,"ObjectId(5714dec625ac0d8aee3a5ced)","Blues"
153620,"ObjectId(5714dec625ac0d8aee3a5cf5)","Blues"
153668,"ObjectId(5714dec625ac0d8aee3a5d25)","Blues"
153683,"ObjectId(5714dec625ac0d8aee3a5d34)","Blues"
153684,"ObjectId(5714dec625ac0d8aee3a5d35)","Blues"
153740,"ObjectId(5714dec625ac0d8aee3a5d6d)","Blues"
153744,"ObjectId(5714dec625ac0d8aee3a5d71)","Blues"
153748,"ObjectId(5714dec625ac0d8aee3a5d75)","Blues"
153784,"ObjectId(5714dec625ac0d8aee3a5d99)","Blues"
153785,"ObjectId(5714dec625ac0d8aee3a5d9a)","Blues"
153787,"ObjectId(5714dec625ac0d8aee3a5d9c)","Blues"
153807,"ObjectId(5714dec625ac0d8aee3a5db0)","Blues"
153808,"ObjectId(5714dec625ac0d8aee3a5db1)","Blues"
153819,"ObjectId(5714dec625ac0d8aee3a5dbc)","Blues"
153820,"ObjectId(5714dec625ac0d8aee3a5dbd)","Blues"
153823,"ObjectId(5714dec625ac0d8aee3a5dc0)","Blues"
153828,"ObjectId(5714dec625ac0d8aee3a5dc5)","Blues"
153831,"ObjectId(5714dec625ac0d8aee3a5dc8)","Blues"
153837,"ObjectId(5714dec625ac0d8aee3a5dce)","Blues"
153882,"ObjectId(5714dec625ac0d8aee3a5dfb)","Blues"
153892,"ObjectId(5714dec625ac0d8aee3a5e05)","Rhythm and blues"
153892,"ObjectId(5714dec625ac0d8aee3a5e05)","Blues"
153905,"ObjectId(5714dec625ac0d8aee3a5e12)","Blues"
153919,"ObjectId(5714dec625ac0d8aee3a5e20)","Blues"
153938,"ObjectId(5714dec625ac0d8aee3a5e33)","Blues"
153945,"ObjectId(5714dec625ac0d8aee3a5e3a)","Rhythm and blues"
153945,"ObjectId(5714dec625ac0d8aee3a5e3a)","Jump blues"
153956,"ObjectId(5714dec625ac0d8aee3a5e45)","Blues"
153957,"ObjectId(5714dec625ac0d8aee3a5e46)","Blues"
153962,"ObjectId(5714dec625ac0d8aee3a5e4b)","Rhythm and blues"
153962,"ObjectId(5714dec625ac0d8aee3a5e4b)","Blues"
153985,"ObjectId(5714dec625ac0d8aee3a5e62)","Blues"
153988,"ObjectId(5714dec625ac0d8aee3a5e65)","Blues"
153989,"ObjectId(5714dec625ac0d8aee3a5e66)","Rhythm and blues"
153989,"ObjectId(5714dec625ac0d8aee3a5e66)","Jump blues"
153993,"ObjectId(5714dec625ac0d8aee3a5e6a)","Rhythm and blues"
153993,"ObjectId(5714dec625ac0d8aee3a5e6a)","Blues"
154017,"ObjectId(5714dec625ac0d8aee3a5e82)","Blues"
154020,"ObjectId(5714dec625ac0d8aee3a5e85)","Blues"
154026,"ObjectId(5714dec625ac0d8aee3a5e8b)","Blues"
154030,"ObjectId(5714dec625ac0d8aee3a5e8f)","Jump blues"
154031,"ObjectId(5714dec625ac0d8aee3a5e90)","Blues"
154035,"ObjectId(5714dec625ac0d8aee3a5e94)","Blues"
154036,"ObjectId(5714dec625ac0d8aee3a5e95)","Blues"
154037,"ObjectId(5714dec625ac0d8aee3a5e96)","Rhythm and blues"
154037,"ObjectId(5714dec625ac0d8aee3a5e96)","Blues"
154039,"ObjectId(5714dec625ac0d8aee3a5e98)","Blues"
154048,"ObjectId(5714dec625ac0d8aee3a5ea1)","Rhythm and blues"
154059,"ObjectId(5714dec625ac0d8aee3a5eac)","Blues"
154060,"ObjectId(5714dec625ac0d8aee3a5ead)","Blues"
154061,"ObjectId(5714dec625ac0d8aee3a5eae)","Blues"
154077,"ObjectId(5714dec625ac0d8aee3a5ebe)","Rhythm and blues"
154077,"ObjectId(5714dec625ac0d8aee3a5ebe)","Jump blues"
154086,"ObjectId(5714dec625ac0d8aee3a5ec7)","Rhythm and blues"
154086,"ObjectId(5714dec625ac0d8aee3a5ec7)","Blues"
154089,"ObjectId(5714dec625ac0d8aee3a5eca)","Blues"
154105,"ObjectId(5714dec625ac0d8aee3a5eda)","Rhythm and blues"
154132,"ObjectId(5714dec625ac0d8aee3a5ef5)","Rhythm and blues"
154132,"ObjectId(5714dec625ac0d8aee3a5ef5)","Blues"
154138,"ObjectId(5714dec625ac0d8aee3a5efb)","Blues"
154173,"ObjectId(5714dec625ac0d8aee3a5f1e)","Blues"
154174,"ObjectId(5714dec625ac0d8aee3a5f1f)","Blues"
154178,"ObjectId(5714dec625ac0d8aee3a5f23)","Blues"
154186,"ObjectId(5714dec625ac0d8aee3a5f2b)","Rhythm and blues"
154186,"ObjectId(5714dec625ac0d8aee3a5f2b)","Jump blues"
154189,"ObjectId(5714dec625ac0d8aee3a5f2e)","Rhythm and blues"
154189,"ObjectId(5714dec625ac0d8aee3a5f2e)","Blues"
154193,"ObjectId(5714dec625ac0d8aee3a5f32)","Blues"
154213,"ObjectId(5714dec625ac0d8aee3a5f46)","Blues"
154242,"ObjectId(5714dec625ac0d8aee3a5f63)","Blues"
154279,"ObjectId(5714dec625ac0d8aee3a5f88)","Rhythm and blues"
154279,"ObjectId(5714dec625ac0d8aee3a5f88)","Blues"
154284,"ObjectId(5714dec625ac0d8aee3a5f8d)","Rhythm and blues"
154288,"ObjectId(5714dec625ac0d8aee3a5f91)","Jump blues"
154289,"ObjectId(5714dec625ac0d8aee3a5f92)","Blues"
154291,"ObjectId(5714dec625ac0d8aee3a5f94)","Blues"
154295,"ObjectId(5714dec625ac0d8aee3a5f98)","Rhythm and blues"
154295,"ObjectId(5714dec625ac0d8aee3a5f98)","Blues"
154299,"ObjectId(5714dec625ac0d8aee3a5f9c)","Blues"
154300,"ObjectId(5714dec625ac0d8aee3a5f9d)","Blues"
154306,"ObjectId(5714dec625ac0d8aee3a5fa3)","Blues"
154309,"ObjectId(5714dec625ac0d8aee3a5fa6)","Blues"
154313,"ObjectId(5714dec625ac0d8aee3a5faa)","Blues"
154315,"ObjectId(5714dec625ac0d8aee3a5fac)","Blues"
154318,"ObjectId(5714dec625ac0d8aee3a5faf)","Blues"
154349,"ObjectId(5714dec625ac0d8aee3a5fce)","Blues"
154353,"ObjectId(5714dec625ac0d8aee3a5fd2)","Blues"
154355,"ObjectId(5714dec625ac0d8aee3a5fd4)","Blues"
154398,"ObjectId(5714dec625ac0d8aee3a5fff)","Blues"
154401,"ObjectId(5714dec625ac0d8aee3a6002)","Blues"
154402,"ObjectId(5714dec625ac0d8aee3a6003)","Blues"
154410,"ObjectId(5714dec625ac0d8aee3a600b)","Blues"
154415,"ObjectId(5714dec625ac0d8aee3a6010)","Blues"
154422,"ObjectId(5714dec625ac0d8aee3a6017)","Blues"
154438,"ObjectId(5714dec625ac0d8aee3a6027)","Rhythm and blues"
154438,"ObjectId(5714dec625ac0d8aee3a6027)","Blues"
154444,"ObjectId(5714dec625ac0d8aee3a602d)","Blues"
154450,"ObjectId(5714dec625ac0d8aee3a6033)","Blues"
154454,"ObjectId(5714dec625ac0d8aee3a6037)","Jump blues"
154455,"ObjectId(5714dec625ac0d8aee3a6038)","Blues"
154460,"ObjectId(5714dec625ac0d8aee3a603d)","Rhythm and blues"
154460,"ObjectId(5714dec625ac0d8aee3a603d)","Jump blues"
154472,"ObjectId(5714dec625ac0d8aee3a6049)","Rhythm and blues"
154474,"ObjectId(5714dec625ac0d8aee3a604b)","Rhythm and blues"
154476,"ObjectId(5714dec625ac0d8aee3a604d)","Blues"
154480,"ObjectId(5714dec625ac0d8aee3a6051)","Blues"
154486,"ObjectId(5714dec625ac0d8aee3a6057)","Blues"
